Country_ISO,State_ID,Date,Sales
KE,KE-47,2020-04-30,41531
KE,KE-47,2020-05-31,93440
KE,KE-47,2020-06-30,11925
KE,KE-47,2020-07-31,33914
KE,KE-47,2020-08-31,95626
KE,KE-47,2020-09-30,16418
KE,KE-47,2020-10-31,51177
KE,KE-47,2020-11-30,75339
KE,KE-47,2020-12-31,28723
KE,KE-47,2021-01-31,85671
KE,KE-47,2021-02-28,40011
KE,KE-47,2021-03-31,59996
KE,KE-47,2021-04-30,79039
KE,KE-47,2021-05-31,91396
KE,KE-47,2021-06-30,76158
KE,KE-47,2021-07-31,20662
KE,KE-47,2021-08-31,9625
KE,KE-47,2021-09-30,61153
KE,KE-47,2021-10-31,42554
KE,KE-47,2021-11-30,75904
KE,KE-47,2021-12-31,86148
KE,KE-47,2022-01-31,19853
KE,KE-47,2022-02-28,41517
KE,KE-47,2022-03-31,4400
KE,KE-47,2022-04-30,90066
KE,KE-47,2022-05-31,62706
KE,KE-47,2022-06-30,79982
KE,KE-47,2022-07-31,48165
KE,KE-47,2022-08-31,49506
KE,KE-47,2022-09-30,68148
KE,KE-47,2022-10-31,11518
KE,KE-47,2022-11-30,31084
KE,KE-47,2022-12-31,94993
KE,KE-47,2023-01-31,7909
KE,KE-47,2023-02-28,81926
KE,KE-47,2023-03-31,73770
KE,KE-47,2023-04-30,93556
KE,KE-47,2023-05-31,40422
KE,KE-47,2023-06-30,67068
KE,KE-47,2023-07-31,3641
KE,KE-47,2023-08-31,71631
KE,KE-47,2023-09-30,15296
KE,KE-47,2023-10-31,4622
KE,KE-47,2023-11-30,58826
KE,KE-47,2023-12-31,32098
KE,KE-46,2020-01-31,11005
KE,KE-46,2020-02-29,91138
KE,KE-46,2020-03-31,56306
KE,KE-46,2020-04-30,18930
KE,KE-46,2020-05-31,67038
KE,KE-46,2020-06-30,94886
KE,KE-46,2020-07-31,36687
KE,KE-46,2020-08-31,37229
KE,KE-46,2020-09-30,58971
KE,KE-46,2020-10-31,54046
KE,KE-46,2020-11-30,39743
KE,KE-46,2020-12-31,33797
KE,KE-46,2021-01-31,11967
KE,KE-46,2021-02-28,87413
KE,KE-46,2021-03-31,28913
KE,KE-46,2021-04-30,99120
KE,KE-46,2021-05-31,53489
KE,KE-46,2021-06-30,11640
KE,KE-46,2021-07-31,42060
KE,KE-46,2021-08-31,95331
KE,KE-46,2021-09-30,59816
KE,KE-46,2021-10-31,3987
KE,KE-46,2021-11-30,34020
KE,KE-46,2021-12-31,64643
KE,KE-46,2022-01-31,33713
KE,KE-46,2022-02-28,35031
KE,KE-46,2022-03-31,9699
KE,KE-46,2022-04-30,70666
KE,KE-46,2022-05-31,86765
KE,KE-46,2022-06-30,43011
KE,KE-46,2022-07-31,54909
KE,KE-46,2022-08-31,9773
KE,KE-46,2022-09-30,74549
KE,KE-46,2022-10-31,76103
KE,KE-46,2022-11-30,37120
KE,KE-46,2022-12-31,61485
KE,KE-46,2023-01-31,4591
KE,KE-46,2023-02-28,16043
KE,KE-46,2023-03-31,73769
KE,KE-46,2023-04-30,83555
KE,KE-46,2023-05-31,16623
KE,KE-46,2023-06-30,16087
KE,KE-46,2023-07-31,53896
KE,KE-46,2023-08-31,58910
KE,KE-46,2023-09-30,8517
KE,KE-46,2023-10-31,11368
KE,KE-46,2023-11-30,16620
KE,KE-46,2023-12-31,3610
KE,KE-24,2020-01-31,78474
KE,KE-24,2020-02-29,52260
KE,KE-24,2020-03-31,71270
KE,KE-24,2020-04-30,52344
KE,KE-24,2020-05-31,92353
KE,KE-24,2020-06-30,96482
KE,KE-24,2020-07-31,56547
KE,KE-24,2020-08-31,47332
KE,KE-24,2020-09-30,36256
KE,KE-24,2020-10-31,29198
KE,KE-24,2020-11-30,4382
KE,KE-24,2020-12-31,38627
KE,KE-24,2021-01-31,1393
KE,KE-24,2021-02-28,62434
KE,KE-24,2021-03-31,51958
KE,KE-24,2021-04-30,66399
KE,KE-24,2021-05-31,51629
KE,KE-24,2021-06-30,52945
KE,KE-24,2021-07-31,69790
KE,KE-24,2021-08-31,95270
KE,KE-24,2021-09-30,1862
KE,KE-24,2021-10-31,50711
KE,KE-24,2021-11-30,76574
KE,KE-24,2021-12-31,57705
KE,KE-24,2022-01-31,69595
KE,KE-24,2022-02-28,20823
KE,KE-24,2022-03-31,30788
KE,KE-24,2022-04-30,66793
KE,KE-24,2022-05-31,75848
KE,KE-24,2022-06-30,17424
KE,KE-24,2022-07-31,78598
KE,KE-24,2022-08-31,98987
KE,KE-24,2022-09-30,10805
KE,KE-24,2022-10-31,83929
KE,KE-24,2022-11-30,43206
KE,KE-24,2022-12-31,85912
KE,KE-24,2023-01-31,93606
KE,KE-24,2023-02-28,32579
KE,KE-24,2023-03-31,37786
KE,KE-24,2023-04-30,35476
KE,KE-24,2023-05-31,76088
KE,KE-24,2023-06-30,42851
KE,KE-24,2023-07-31,15398
KE,KE-24,2023-08-31,8332
KE,KE-24,2023-09-30,28111
KE,KE-24,2023-10-31,6067
KE,KE-24,2023-11-30,3782
KE,KE-24,2023-12-31,88084
KE,KE-25,2020-01-31,81863
KE,KE-25,2020-02-29,81508
KE,KE-25,2020-03-31,83429
KE,KE-25,2020-04-30,61772
KE,KE-25,2020-05-31,33542
KE,KE-25,2020-06-30,81556
KE,KE-25,2020-07-31,11101
KE,KE-25,2020-08-31,67705
KE,KE-25,2020-09-30,54365
KE,KE-25,2020-10-31,76902
KE,KE-25,2020-11-30,81257
KE,KE-25,2020-12-31,59364
KE,KE-25,2021-01-31,69795
KE,KE-25,2021-02-28,74400
KE,KE-25,2021-03-31,42135
KE,KE-25,2021-04-30,33844
KE,KE-25,2021-05-31,7191
KE,KE-25,2021-06-30,72167
KE,KE-25,2021-07-31,84409
KE,KE-25,2021-08-31,17071
KE,KE-25,2021-09-30,34479
KE,KE-25,2021-10-31,47664
KE,KE-25,2021-11-30,59599
KE,KE-25,2021-12-31,81378
KE,KE-25,2022-01-31,86005
KE,KE-25,2022-02-28,36780
KE,KE-25,2022-03-31,36872
KE,KE-25,2022-04-30,25361
KE,KE-25,2022-05-31,95337
KE,KE-25,2022-06-30,63695
KE,KE-25,2022-07-31,53908
KE,KE-25,2022-08-31,26447
KE,KE-25,2022-09-30,26630
KE,KE-25,2022-10-31,21365
KE,KE-25,2022-11-30,55249
KE,KE-25,2022-12-31,29401
KE,KE-25,2023-01-31,13010
KE,KE-25,2023-02-28,53996
KE,KE-25,2023-03-31,10260
KE,KE-25,2023-04-30,47045
KE,KE-25,2023-05-31,15137
KE,KE-25,2023-06-30,92722
KE,KE-25,2023-07-31,32857
KE,KE-25,2023-08-31,54537
KE,KE-25,2023-09-30,37118
KE,KE-25,2023-10-31,10951
KE,KE-25,2023-11-30,7171
KE,KE-25,2023-12-31,38235
KE,KE-43,2020-01-31,83582
KE,KE-43,2020-02-29,33972
KE,KE-43,2020-03-31,96959
KE,KE-43,2020-04-30,58916
KE,KE-43,2020-05-31,58466
KE,KE-43,2020-06-30,26188
KE,KE-43,2020-07-31,47450
KE,KE-43,2020-08-31,79657
KE,KE-43,2020-09-30,69913
KE,KE-43,2020-10-31,69501
KE,KE-43,2020-11-30,22030
KE,KE-43,2020-12-31,1531
KE,KE-43,2021-01-31,17723
KE,KE-43,2021-02-28,69967
KE,KE-43,2021-03-31,49054
KE,KE-43,2021-04-30,35469
KE,KE-43,2021-05-31,26863
KE,KE-43,2021-06-30,24684
KE,KE-43,2021-07-31,39270
KE,KE-43,2021-08-31,37148
KE,KE-43,2021-09-30,12528
KE,KE-43,2021-10-31,75759
KE,KE-43,2021-11-30,64209
KE,KE-43,2021-12-31,32324
KE,KE-43,2022-01-31,57107
KE,KE-43,2022-02-28,8612
KE,KE-43,2022-03-31,90680
KE,KE-43,2022-04-30,70180
KE,KE-43,2022-05-31,64957
KE,KE-43,2022-06-30,90934
KE,KE-43,2022-07-31,51956
KE,KE-43,2022-08-31,21029
KE,KE-43,2022-09-30,23980
KE,KE-43,2022-10-31,8727
KE,KE-43,2022-11-30,61107
KE,KE-43,2022-12-31,17331
KE,KE-43,2023-01-31,37163
KE,KE-43,2023-02-28,89719
KE,KE-43,2023-03-31,53419
KE,KE-43,2023-04-30,35691
KE,KE-43,2023-05-31,65189
KE,KE-43,2023-06-30,99230
KE,KE-43,2023-07-31,71350
KE,KE-43,2023-08-31,50445
KE,KE-43,2023-09-30,38441
KE,KE-43,2023-10-31,70597
KE,KE-43,2023-11-30,59509
KE,KE-43,2023-12-31,56740
XK,XK-PR,2020-01-31,87284
XK,XK-PR,2020-02-29,89159
XK,XK-PR,2020-03-31,91169
XK,XK-PR,2020-04-30,73222
XK,XK-PR,2020-05-31,73038
XK,XK-PR,2020-06-30,25600
XK,XK-PR,2020-07-31,85700
XK,XK-PR,2020-08-31,25766
XK,XK-PR,2020-09-30,36851
XK,XK-PR,2020-10-31,63901
XK,XK-PR,2020-11-30,13486
XK,XK-PR,2020-12-31,56952
XK,XK-PR,2021-01-31,53555
XK,XK-PR,2021-02-28,21835
XK,XK-PR,2021-03-31,21071
XK,XK-PR,2021-04-30,90089
XK,XK-PR,2021-05-31,75761
XK,XK-PR,2021-06-30,50577
XK,XK-PR,2021-07-31,31978
XK,XK-PR,2021-08-31,47679
XK,XK-PR,2021-09-30,18251
XK,XK-PR,2021-10-31,7183
XK,XK-PR,2021-11-30,2472
XK,XK-PR,2021-12-31,7717
XK,XK-PR,2022-01-31,74195
XK,XK-PR,2022-02-28,47019
XK,XK-PR,2022-03-31,80312
XK,XK-PR,2022-04-30,30290
XK,XK-PR,2022-05-31,53943
XK,XK-PR,2022-06-30,10362
XK,XK-PR,2022-07-31,77816
XK,XK-PR,2022-08-31,26409
XK,XK-PR,2022-09-30,17537
XK,XK-PR,2022-10-31,65454
XK,XK-PR,2022-11-30,95583
XK,XK-PR,2022-12-31,46780
XK,XK-PR,2023-01-31,56019
XK,XK-PR,2023-02-28,91162
XK,XK-PR,2023-03-31,42109
XK,XK-PR,2023-04-30,98094
XK,XK-PR,2023-05-31,45681
XK,XK-PR,2023-06-30,77800
XK,XK-PR,2023-07-31,47514
XK,XK-PR,2023-08-31,89209
XK,XK-PR,2023-09-30,72697
XK,XK-PR,2023-10-31,35505
XK,XK-PR,2023-11-30,35789
XK,XK-PR,2023-12-31,37539
XK,XK-KM,2020-01-31,26505
XK,XK-KM,2020-02-29,16698
XK,XK-KM,2020-03-31,59216
XK,XK-KM,2020-04-30,95818
XK,XK-KM,2020-05-31,58798
XK,XK-KM,2020-06-30,46822
XK,XK-KM,2020-07-31,92842
XK,XK-KM,2020-08-31,37306
XK,XK-KM,2020-09-30,37729
XK,XK-KM,2020-10-31,90979
XK,XK-KM,2020-11-30,14328
XK,XK-KM,2020-12-31,51261
XK,XK-KM,2021-01-31,93911
XK,XK-KM,2021-02-28,55315
XK,XK-KM,2021-03-31,75269
XK,XK-KM,2021-04-30,69215
XK,XK-KM,2021-05-31,87904
XK,XK-KM,2021-06-30,89546
XK,XK-KM,2021-07-31,94442
XK,XK-KM,2021-08-31,9203
XK,XK-KM,2021-09-30,95217
XK,XK-KM,2021-10-31,32452
XK,XK-KM,2021-11-30,41079
XK,XK-KM,2021-12-31,10442
XK,XK-KM,2022-01-31,60780
XK,XK-KM,2022-02-28,16471
XK,XK-KM,2022-03-31,85071
XK,XK-KM,2022-04-30,9211
XK,XK-KM,2022-05-31,90980
XK,XK-KM,2022-06-30,16239
XK,XK-KM,2022-07-31,57523
XK,XK-KM,2022-08-31,21030
XK,XK-KM,2022-09-30,25793
XK,XK-KM,2022-10-31,63802
XK,XK-KM,2022-11-30,93026
XK,XK-KM,2022-12-31,62103
XK,XK-KM,2023-01-31,49396
XK,XK-KM,2023-02-28,92960
XK,XK-KM,2023-03-31,77628
XK,XK-KM,2023-04-30,14793
XK,XK-KM,2023-05-31,65098
XK,XK-KM,2023-06-30,83720
XK,XK-KM,2023-07-31,12179
XK,XK-KM,2023-08-31,24636
XK,XK-KM,2023-09-30,21835
XK,XK-KM,2023-10-31,15241
XK,XK-KM,2023-11-30,24772
XK,XK-KM,2023-12-31,6673
XK,XK-DA,2020-01-31,83461
XK,XK-DA,2020-02-29,95769
XK,XK-DA,2020-03-31,33675
XK,XK-DA,2020-04-30,5358
XK,XK-DA,2020-05-31,80337
XK,XK-DA,2020-06-30,19697
XK,XK-DA,2020-07-31,81237
XK,XK-DA,2020-08-31,70577
XK,XK-DA,2020-09-30,92297
XK,XK-DA,2020-10-31,37920
XK,XK-DA,2020-11-30,69478
XK,XK-DA,2020-12-31,73927
XK,XK-DA,2021-01-31,1928
XK,XK-DA,2021-02-28,78005
XK,XK-DA,2021-03-31,12586
XK,XK-DA,2021-04-30,42657
XK,XK-DA,2021-05-31,45559
XK,XK-DA,2021-06-30,65710
XK,XK-DA,2021-07-31,68762
XK,XK-DA,2021-08-31,20418
XK,XK-DA,2021-09-30,70942
XK,XK-DA,2021-10-31,13698
XK,XK-DA,2021-11-30,49075
XK,XK-DA,2021-12-31,99742
XK,XK-DA,2022-01-31,74865
XK,XK-DA,2022-02-28,31401
XK,XK-DA,2022-03-31,43751
XK,XK-DA,2022-04-30,61587
XK,XK-DA,2022-05-31,75386
XK,XK-DA,2022-06-30,98033
XK,XK-DA,2022-07-31,37666
XK,XK-DA,2022-08-31,40714
XK,XK-DA,2022-09-30,16193
XK,XK-DA,2022-10-31,42651
XK,XK-DA,2022-11-30,43830
XK,XK-DA,2022-12-31,76712
XK,XK-DA,2023-01-31,57288
XK,XK-DA,2023-02-28,70867
XK,XK-DA,2023-03-31,60582
XK,XK-DA,2023-04-30,48922
XK,XK-DA,2023-05-31,80874
XK,XK-DA,2023-06-30,30898
XK,XK-DA,2023-07-31,15558
XK,XK-DA,2023-08-31,20001
XK,XK-DA,2023-09-30,6758
XK,XK-DA,2023-10-31,96678
XK,XK-DA,2023-11-30,13430
XK,XK-DA,2023-12-31,23240
XK,XK-GN,2020-01-31,46757
XK,XK-GN,2020-02-29,92137
XK,XK-GN,2020-03-31,82461
XK,XK-GN,2020-04-30,4059
XK,XK-GN,2020-05-31,21112
XK,XK-GN,2020-06-30,73659
XK,XK-GN,2020-07-31,8556
XK,XK-GN,2020-08-31,90454
XK,XK-GN,2020-09-30,14965
XK,XK-GN,2020-10-31,98172
XK,XK-GN,2020-11-30,45849
XK,XK-GN,2020-12-31,69344
XK,XK-GN,2021-01-31,15402
XK,XK-GN,2021-02-28,22117
XK,XK-GN,2021-03-31,21182
XK,XK-GN,2021-04-30,88953
XK,XK-GN,2021-05-31,15328
XK,XK-GN,2021-06-30,37633
XK,XK-GN,2021-07-31,37387
XK,XK-GN,2021-08-31,62783
XK,XK-GN,2021-09-30,15362
XK,XK-GN,2021-10-31,57583
XK,XK-GN,2021-11-30,19319
XK,XK-GN,2021-12-31,35570
XK,XK-GN,2022-01-31,79291
XK,XK-GN,2022-02-28,73569
XK,XK-GN,2022-03-31,50995
XK,XK-GN,2022-04-30,33336
XK,XK-GN,2022-05-31,82839
XK,XK-GN,2022-06-30,51476
XK,XK-GN,2022-07-31,48955
XK,XK-GN,2022-08-31,73209
XK,XK-GN,2022-09-30,34026
XK,XK-GN,2022-10-31,8889
XK,XK-GN,2022-11-30,6338
XK,XK-GN,2022-12-31,67128
XK,XK-GN,2023-01-31,58146
XK,XK-GN,2023-02-28,10346
XK,XK-GN,2023-03-31,43411
XK,XK-GN,2023-04-30,90744
XK,XK-GN,2023-05-31,72982
XK,XK-GN,2023-06-30,53283
XK,XK-GN,2023-07-31,53694
XK,XK-GN,2023-08-31,80563
XK,XK-GN,2023-09-30,60300
XK,XK-GN,2023-10-31,70082
XK,XK-GN,2023-11-30,44042
XK,XK-GN,2023-12-31,95469
XK,XK-PE,2020-01-31,99637
XK,XK-PE,2020-02-29,91705
XK,XK-PE,2020-03-31,69833
XK,XK-PE,2020-04-30,50905
XK,XK-PE,2020-05-31,19333
XK,XK-PE,2020-06-30,49813
XK,XK-PE,2020-07-31,51236
XK,XK-PE,2020-08-31,28823
XK,XK-PE,2020-09-30,91774
XK,XK-PE,2020-10-31,48775
XK,XK-PE,2020-11-30,51948
XK,XK-PE,2020-12-31,33739
XK,XK-PE,2021-01-31,31066
XK,XK-PE,2021-02-28,10448
XK,XK-PE,2021-03-31,68457
XK,XK-PE,2021-04-30,94033
XK,XK-PE,2021-05-31,10262
XK,XK-PE,2021-06-30,50444
XK,XK-PE,2021-07-31,59074
XK,XK-PE,2021-08-31,99485
XK,XK-PE,2021-09-30,76148
XK,XK-PE,2021-10-31,72514
XK,XK-PE,2021-11-30,31379
XK,XK-PE,2021-12-31,26335
XK,XK-PE,2022-01-31,47398
XK,XK-PE,2022-02-28,2993
XK,XK-PE,2022-03-31,80506
XK,XK-PE,2022-04-30,44167
XK,XK-PE,2022-05-31,53391
XK,XK-PE,2022-06-30,5791
XK,XK-PE,2022-07-31,24218
XK,XK-PE,2022-08-31,91579
XK,XK-PE,2022-09-30,2744
XK,XK-PE,2022-10-31,36296
XK,XK-PE,2022-11-30,14799
XK,XK-PE,2022-12-31,16144
XK,XK-PE,2023-01-31,65350
XK,XK-PE,2023-02-28,42926
XK,XK-PE,2023-03-31,8259
XK,XK-PE,2023-04-30,52317
XK,XK-PE,2023-05-31,88874
XK,XK-PE,2023-06-30,76689
XK,XK-PE,2023-07-31,92914
XK,XK-PE,2023-08-31,3512
XK,XK-PE,2023-09-30,1690
XK,XK-PE,2023-10-31,55607
XK,XK-PE,2023-11-30,27172
XK,XK-PE,2023-12-31,7942
XK,XK-UR,2020-01-31,72225
XK,XK-UR,2020-02-29,71914
XK,XK-UR,2020-03-31,66627
XK,XK-UR,2020-04-30,32754
XK,XK-UR,2020-05-31,27062
XK,XK-UR,2020-06-30,84665
XK,XK-UR,2020-07-31,78448
XK,XK-UR,2020-08-31,76176
XK,XK-UR,2020-09-30,72435
XK,XK-UR,2020-10-31,74179
XK,XK-UR,2020-11-30,3485
XK,XK-UR,2020-12-31,16969
XK,XK-UR,2021-01-31,10481
XK,XK-UR,2021-02-28,14654
XK,XK-UR,2021-03-31,1506
XK,XK-UR,2021-04-30,62124
XK,XK-UR,2021-05-31,86604
XK,XK-UR,2021-06-30,65460
XK,XK-UR,2021-07-31,59208
XK,XK-UR,2021-08-31,32880
XK,XK-UR,2021-09-30,50527
XK,XK-UR,2021-10-31,94510
XK,XK-UR,2021-11-30,54677
XK,XK-UR,2021-12-31,78543
XK,XK-UR,2022-01-31,94457
XK,XK-UR,2022-02-28,60965
XK,XK-UR,2022-03-31,43153
XK,XK-UR,2022-04-30,9493
XK,XK-UR,2022-05-31,75060
XK,XK-UR,2022-06-30,8332
XK,XK-UR,2022-07-31,71507
XK,XK-UR,2022-08-31,66252
XK,XK-UR,2022-09-30,74543
XK,XK-UR,2022-10-31,11668
XK,XK-UR,2022-11-30,4349
XK,XK-UR,2022-12-31,39511
XK,XK-UR,2023-01-31,98721
XK,XK-UR,2023-02-28,91106
XK,XK-UR,2023-03-31,56139
XK,XK-UR,2023-04-30,80684
XK,XK-UR,2023-05-31,4865
XK,XK-UR,2023-06-30,92611
XK,XK-UR,2023-07-31,51957
XK,XK-UR,2023-08-31,39861
XK,XK-UR,2023-09-30,93566
XK,XK-UR,2023-10-31,37190
XK,XK-UR,2023-11-30,28395
XK,XK-UR,2023-12-31,57677
XK,XK-PZ,2020-01-31,56537
XK,XK-PZ,2020-02-29,27896
XK,XK-PZ,2020-03-31,70810
XK,XK-PZ,2020-04-30,86252
XK,XK-PZ,2020-05-31,63879
XK,XK-PZ,2020-06-30,97170
XK,XK-PZ,2020-07-31,68171
XK,XK-PZ,2020-08-31,78051
XK,XK-PZ,2020-09-30,61159
XK,XK-PZ,2020-10-31,13071
XK,XK-PZ,2020-11-30,70735
XK,XK-PZ,2020-12-31,18171
XK,XK-PZ,2021-01-31,82029
XK,XK-PZ,2021-02-28,95607
XK,XK-PZ,2021-03-31,34928
XK,XK-PZ,2021-04-30,90681
XK,XK-PZ,2021-05-31,57548
XK,XK-PZ,2021-06-30,25669
XK,XK-PZ,2021-07-31,32406
XK,XK-PZ,2021-08-31,82996
XK,XK-PZ,2021-09-30,76828
XK,XK-PZ,2021-10-31,52412
XK,XK-PZ,2021-11-30,3706
XK,XK-PZ,2021-12-31,38969
XK,XK-PZ,2022-01-31,69248
XK,XK-PZ,2022-02-28,83889
XK,XK-PZ,2022-03-31,83564
XK,XK-PZ,2022-04-30,90186
XK,XK-PZ,2022-05-31,73912
XK,XK-PZ,2022-06-30,56941
XK,XK-PZ,2022-07-31,4937
XK,XK-PZ,2022-08-31,47871
XK,XK-PZ,2022-09-30,73156
XK,XK-PZ,2022-10-31,44688
XK,XK-PZ,2022-11-30,63831
XK,XK-PZ,2022-12-31,93706
XK,XK-PZ,2023-01-31,98355
XK,XK-PZ,2023-02-28,9716
XK,XK-PZ,2023-03-31,25229
XK,XK-PZ,2023-04-30,67809
XK,XK-PZ,2023-05-31,70197
XK,XK-PZ,2023-06-30,45786
XK,XK-PZ,2023-07-31,9518
XK,XK-PZ,2023-08-31,41370
XK,XK-PZ,2023-09-30,74099
XK,XK-PZ,2023-10-31,97307
XK,XK-PZ,2023-11-30,64307
XK,XK-PZ,2023-12-31,83263
KG,KG-B,2020-01-31,44256
KG,KG-B,2020-02-29,18622
KG,KG-B,2020-03-31,93682
KG,KG-B,2020-04-30,85459
KG,KG-B,2020-05-31,36702
KG,KG-B,2020-06-30,54309
KG,KG-B,2020-07-31,73217
KG,KG-B,2020-08-31,43825
KG,KG-B,2020-09-30,29832
KG,KG-B,2020-10-31,90149
KG,KG-B,2020-11-30,8663
KG,KG-B,2020-12-31,29240
KG,KG-B,2021-01-31,57599
KG,KG-B,2021-02-28,4705
KG,KG-B,2021-03-31,4282
KG,KG-B,2021-04-30,30740
KG,KG-B,2021-05-31,48267
KG,KG-B,2021-06-30,40863
KG,KG-B,2021-07-31,79745
KG,KG-B,2021-08-31,4530
KG,KG-B,2021-09-30,10188
KG,KG-B,2021-10-31,35756
KG,KG-B,2021-11-30,21770
KG,KG-B,2021-12-31,78518
KG,KG-B,2022-01-31,31199
KG,KG-B,2022-02-28,77604
KG,KG-B,2022-03-31,70637
KG,KG-B,2022-04-30,90459
KG,KG-B,2022-05-31,8488
KG,KG-B,2022-06-30,57913
KG,KG-B,2022-07-31,8115
KG,KG-B,2022-08-31,30101
KG,KG-B,2022-09-30,23423
KG,KG-B,2022-10-31,27413
KG,KG-B,2022-11-30,71005
KG,KG-B,2022-12-31,29333
KG,KG-B,2023-01-31,23261
KG,KG-B,2023-02-28,46464
KG,KG-B,2023-03-31,1315
KG,KG-B,2023-04-30,21007
KG,KG-B,2023-05-31,71243
KG,KG-B,2023-06-30,41772
KG,KG-B,2023-07-31,49202
KG,KG-B,2023-08-31,64924
KG,KG-B,2023-09-30,45031
KG,KG-B,2023-10-31,66242
KG,KG-B,2023-11-30,69646
KG,KG-B,2023-12-31,88702
KG,KG-C,2020-01-31,78877
KG,KG-C,2020-02-29,57258
KG,KG-C,2020-03-31,16160
KG,KG-C,2020-04-30,11001
KG,KG-C,2020-05-31,8782
KG,KG-C,2020-06-30,92786
KG,KG-C,2020-07-31,43088
KG,KG-C,2020-08-31,39338
KG,KG-C,2020-09-30,22221
KG,KG-C,2020-10-31,45491
KG,KG-C,2020-11-30,49274
KG,KG-C,2020-12-31,99263
KG,KG-C,2021-01-31,64953
KG,KG-C,2021-02-28,67279
KG,KG-C,2021-03-31,14023
KG,KG-C,2021-04-30,71837
KG,KG-C,2021-05-31,70760
KG,KG-C,2021-06-30,34764
KG,KG-C,2021-07-31,50572
KG,KG-C,2021-08-31,86416
KG,KG-C,2021-09-30,52133
KG,KG-C,2021-10-31,52000
KG,KG-C,2021-11-30,62672
KG,KG-C,2021-12-31,83991
KG,KG-C,2022-01-31,54875
KG,KG-C,2022-02-28,21337
KG,KG-C,2022-03-31,88195
KG,KG-C,2022-04-30,68994
KG,KG-C,2022-05-31,2025
KG,KG-C,2022-06-30,95095
KG,KG-C,2022-07-31,92521
KG,KG-C,2022-08-31,51061
KG,KG-C,2022-09-30,51993
KG,KG-C,2022-10-31,38657
KG,KG-C,2022-11-30,93645
KG,KG-C,2022-12-31,29454
KG,KG-C,2023-01-31,54495
KG,KG-C,2023-02-28,6555
KG,KG-C,2023-03-31,47678
KG,KG-C,2023-04-30,1872
KG,KG-C,2023-05-31,17700
KG,KG-C,2023-06-30,94312
KG,KG-C,2023-07-31,32216
KG,KG-C,2023-08-31,82471
KG,KG-C,2023-09-30,15649
KG,KG-C,2023-10-31,92038
KG,KG-C,2023-11-30,59057
KG,KG-C,2023-12-31,46251
KG,KG-J,2020-01-31,75538
KG,KG-J,2020-02-29,9613
KG,KG-J,2020-03-31,23685
KG,KG-J,2020-04-30,64795
KG,KG-J,2020-05-31,61514
KG,KG-J,2020-06-30,99889
KG,KG-J,2020-07-31,69420
KG,KG-J,2020-08-31,99938
KG,KG-J,2020-09-30,5931
KG,KG-J,2020-10-31,70398
KG,KG-J,2020-11-30,41840
KG,KG-J,2020-12-31,66844
KG,KG-J,2021-01-31,92819
KG,KG-J,2021-02-28,25691
KG,KG-J,2021-03-31,60860
KG,KG-J,2021-04-30,38031
KG,KG-J,2021-05-31,70857
KG,KG-J,2021-06-30,50158
KG,KG-J,2021-07-31,7522
KG,KG-J,2021-08-31,4618
KG,KG-J,2021-09-30,44789
KG,KG-J,2021-10-31,79082
KG,KG-J,2021-11-30,8230
KG,KG-J,2021-12-31,58287
KG,KG-J,2022-01-31,41707
KG,KG-J,2022-02-28,98472
KG,KG-J,2022-03-31,97993
KG,KG-J,2022-04-30,98732
KG,KG-J,2022-05-31,29300
KG,KG-J,2022-06-30,81221
KG,KG-J,2022-07-31,74680
KG,KG-J,2022-08-31,16880
KG,KG-J,2022-09-30,47303
KG,KG-J,2022-10-31,58911
KG,KG-J,2022-11-30,44174
KG,KG-J,2022-12-31,43861
KG,KG-J,2023-01-31,31049
KG,KG-J,2023-02-28,95667
KG,KG-J,2023-03-31,46243
KG,KG-J,2023-04-30,57039
KG,KG-J,2023-05-31,6712
KG,KG-J,2023-06-30,25770
KG,KG-J,2023-07-31,94890
KG,KG-J,2023-08-31,55231
KG,KG-J,2023-09-30,64501
KG,KG-J,2023-10-31,68912
KG,KG-J,2023-11-30,7949
KG,KG-J,2023-12-31,8224
KG,KG-N,2020-01-31,11150
KG,KG-N,2020-02-29,91948
KG,KG-N,2020-03-31,7543
KG,KG-N,2020-04-30,11064
KG,KG-N,2020-05-31,90869
KG,KG-N,2020-06-30,25242
KG,KG-N,2020-07-31,88218
KG,KG-N,2020-08-31,4515
KG,KG-N,2020-09-30,98272
KG,KG-N,2020-10-31,47849
KG,KG-N,2020-11-30,93324
KG,KG-N,2020-12-31,20653
KG,KG-N,2021-01-31,68627
KG,KG-N,2021-02-28,8489
KG,KG-N,2021-03-31,37855
KG,KG-N,2021-04-30,67487
KG,KG-N,2021-05-31,76657
KG,KG-N,2021-06-30,45759
KG,KG-N,2021-07-31,56385
KG,KG-N,2021-08-31,10376
KG,KG-N,2021-09-30,30666
KG,KG-N,2021-10-31,68565
KG,KG-N,2021-11-30,92094
KG,KG-N,2021-12-31,85592
KG,KG-N,2022-01-31,54370
KG,KG-N,2022-02-28,56334
KG,KG-N,2022-03-31,70865
KG,KG-N,2022-04-30,93095
KG,KG-N,2022-05-31,22389
KG,KG-N,2022-06-30,81943
KG,KG-N,2022-07-31,19310
KG,KG-N,2022-08-31,14590
KG,KG-N,2022-09-30,56430
KG,KG-N,2022-10-31,81461
KG,KG-N,2022-11-30,45392
KG,KG-N,2022-12-31,81677
KG,KG-N,2023-01-31,91525
KG,KG-N,2023-02-28,50590
